Subject,Trial_Index,True_Class_ID,True_Class,Raw_Prediction,Raw_Predicted_Class,Clean_Prediction,Clean_Predicted_Class,Raw_Margin,Clean_Margin,Delta_Margin,Raw_Correct,Clean_Correct,Raw_Competitor,Clean_Competitor,Raw_Status,Clean_Status,Outcome_Transition
A08,9,0,Left_Hand,2,Feet,2,Feet,-0.6674153804779053,-1.0254707336425781,-0.35805535316467285,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,10,2,Feet,2,Feet,2,Feet,0.9431467056274414,1.0270819664001465,0.08393526077270508,True,True,1,1,Correct,Correct,Correct_to_Correct
A08,11,1,Right_Hand,1,Right_Hand,1,Right_Hand,2.325018882751465,1.553544521331787,-0.7714743614196777,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,12,0,Left_Hand,0,Left_Hand,2,Feet,0.1508944034576416,-0.39856016635894775,-0.5494545698165894,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A08,13,3,Tongue,2,Feet,2,Feet,-4.317625045776367,-4.141965389251709,0.1756596565246582,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,14,3,Tongue,3,Tongue,2,Feet,0.1750723123550415,-0.5764926075935364,-0.7515649199485779,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A08,15,3,Tongue,2,Feet,2,Feet,-1.3568484783172607,-2.3425660133361816,-0.9857175350189209,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,16,3,Tongue,1,Right_Hand,1,Right_Hand,-2.0103938579559326,-2.391348361968994,-0.3809545040130615,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,17,3,Tongue,3,Tongue,3,Tongue,3.300785541534424,2.2826218605041504,-1.0181636810302734,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,18,2,Feet,1,Right_Hand,1,Right_Hand,-3.4669649600982666,-3.045393943786621,0.4215710163116455,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,19,1,Right_Hand,2,Feet,2,Feet,-0.7097797393798828,-0.5389580726623535,0.1708216667175293,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,20,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.198729991912842,1.984370470046997,-0.21435952186584473,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,21,0,Left_Hand,2,Feet,2,Feet,-1.3047871589660645,-1.612652063369751,-0.3078649044036865,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,22,2,Feet,0,Left_Hand,2,Feet,-0.11550688743591309,0.14678597450256348,0.26229286193847656,False,True,0,0,Incorrect,Correct,Incorrect_to_Correct
A08,23,3,Tongue,3,Tongue,2,Feet,0.23211169242858887,-0.6880142688751221,-0.9201259613037109,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A08,24,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.0907318592071533,0.9458587169647217,-0.14487314224243164,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,25,2,Feet,0,Left_Hand,0,Left_Hand,-0.893517017364502,-0.09886980056762695,0.794647216796875,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,26,2,Feet,0,Left_Hand,2,Feet,-0.2255558967590332,0.01371145248413086,0.23926734924316406,False,True,0,0,Incorrect,Correct,Incorrect_to_Correct
A08,27,0,Left_Hand,0,Left_Hand,0,Left_Hand,5.5224199295043945,4.854501724243164,-0.6679182052612305,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,28,1,Right_Hand,1,Right_Hand,1,Right_Hand,3.4087836742401123,3.0801355838775635,-0.32864809036254883,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,29,0,Left_Hand,0,Left_Hand,0,Left_Hand,3.264700412750244,2.9467225074768066,-0.3179779052734375,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,30,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.1711056232452393,0.9487795829772949,-0.22232604026794434,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,31,1,Right_Hand,1,Right_Hand,2,Feet,0.3008230924606323,-0.027647733688354492,-0.3284708261489868,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A08,32,0,Left_Hand,0,Left_Hand,0,Left_Hand,3.225971221923828,2.9803953170776367,-0.2455759048461914,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,33,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.1199977397918701,1.0457134246826172,-0.07428431510925293,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,34,2,Feet,2,Feet,2,Feet,0.40467751026153564,0.7739261388778687,0.369248628616333,True,True,0,0,Correct,Correct,Correct_to_Correct
A08,35,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.280900001525879,1.3535833358764648,0.07268333435058594,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,36,2,Feet,2,Feet,2,Feet,0.3100811243057251,1.1485103368759155,0.8384292125701904,True,True,1,1,Correct,Correct,Correct_to_Correct
A08,37,2,Feet,2,Feet,2,Feet,2.5241687297821045,2.324296236038208,-0.19987249374389648,True,True,3,0,Correct,Correct,Correct_to_Correct
A08,38,3,Tongue,3,Tongue,3,Tongue,4.040314674377441,3.174984931945801,-0.8653297424316406,True,True,1,1,Correct,Correct,Correct_to_Correct
A08,39,2,Feet,1,Right_Hand,1,Right_Hand,-0.5227199792861938,-0.5219018459320068,0.0008181333541870117,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,40,2,Feet,3,Tongue,3,Tongue,-3.558767795562744,-2.529064178466797,1.0297036170959473,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,41,3,Tongue,1,Right_Hand,1,Right_Hand,-1.4600019454956055,-1.8728570938110352,-0.4128551483154297,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,42,3,Tongue,3,Tongue,3,Tongue,2.1580018997192383,1.9163646697998047,-0.2416372299194336,True,True,1,1,Correct,Correct,Correct_to_Correct
A08,43,3,Tongue,3,Tongue,3,Tongue,2.863163948059082,2.5022990703582764,-0.36086487770080566,True,True,1,1,Correct,Correct,Correct_to_Correct
A08,44,3,Tongue,3,Tongue,2,Feet,0.44165194034576416,-0.5009957551956177,-0.9426476955413818,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A08,45,3,Tongue,2,Feet,2,Feet,-2.0030112266540527,-2.978203296661377,-0.9751920700073242,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,46,2,Feet,2,Feet,2,Feet,1.87624192237854,1.929988145828247,0.05374622344970703,True,True,0,0,Correct,Correct,Correct_to_Correct
A08,47,1,Right_Hand,1,Right_Hand,1,Right_Hand,3.2680599689483643,2.8844149112701416,-0.38364505767822266,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,48,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.5926618576049805,2.336979866027832,-0.25568199157714844,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,49,0,Left_Hand,0,Left_Hand,0,Left_Hand,3.344693899154663,3.173203706741333,-0.17149019241333008,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,50,1,Right_Hand,1,Right_Hand,1,Right_Hand,2.3262243270874023,1.2680084705352783,-1.058215856552124,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,51,2,Feet,0,Left_Hand,2,Feet,-0.008640646934509277,0.40145957469940186,0.41010022163391113,False,True,0,0,Incorrect,Correct,Incorrect_to_Correct
A08,52,3,Tongue,1,Right_Hand,1,Right_Hand,-1.029396653175354,-1.7828359603881836,-0.7534393072128296,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,53,1,Right_Hand,0,Left_Hand,0,Left_Hand,-2.768707275390625,-2.8585472106933594,-0.08983993530273438,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,54,2,Feet,1,Right_Hand,2,Feet,-0.04523015022277832,0.4896361827850342,0.5348663330078125,False,True,1,1,Incorrect,Correct,Incorrect_to_Correct
A08,55,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.030065476894378662,0.534814178943634,0.5047487020492554,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,56,0,Left_Hand,2,Feet,2,Feet,-1.4556257724761963,-0.9665811061859131,0.4890446662902832,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,57,0,Left_Hand,0,Left_Hand,2,Feet,0.29736119508743286,-0.043930619955062866,-0.3412918150424957,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A08,58,3,Tongue,3,Tongue,3,Tongue,0.963331937789917,0.11651229858398438,-0.8468196392059326,True,True,1,1,Correct,Correct,Correct_to_Correct
A08,59,1,Right_Hand,2,Feet,2,Feet,-0.04271233081817627,-0.18974792957305908,-0.1470355987548828,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,60,1,Right_Hand,1,Right_Hand,1,Right_Hand,3.898017644882202,3.3140549659729004,-0.5839626789093018,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,61,0,Left_Hand,0,Left_Hand,0,Left_Hand,4.232320785522461,4.269973278045654,0.03765249252319336,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,62,0,Left_Hand,0,Left_Hand,0,Left_Hand,4.59214448928833,3.0105538368225098,-1.5815906524658203,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,63,0,Left_Hand,2,Feet,0,Left_Hand,-0.8121941089630127,0.07786095142364502,0.8900550603866577,False,True,2,2,Incorrect,Correct,Incorrect_to_Correct
A08,64,1,Right_Hand,2,Feet,2,Feet,-0.19037127494812012,-0.8589504957199097,-0.6685792207717896,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,65,3,Tongue,3,Tongue,3,Tongue,1.3442243337631226,0.8817836046218872,-0.46244072914123535,True,True,1,1,Correct,Correct,Correct_to_Correct
A08,66,3,Tongue,3,Tongue,3,Tongue,4.230368137359619,3.273439407348633,-0.9569287300109863,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,67,2,Feet,2,Feet,0,Left_Hand,0.6133319139480591,-0.016422271728515625,-0.6297541856765747,True,False,0,0,Correct,Incorrect,Correct_to_Incorrect
A08,68,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.9343507289886475,2.154085874557495,-0.7802648544311523,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,69,3,Tongue,3,Tongue,3,Tongue,2.3774008750915527,0.8137824535369873,-1.5636184215545654,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,70,3,Tongue,3,Tongue,2,Feet,0.2064986228942871,-0.26748180389404297,-0.4739804267883301,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A08,71,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.1073038578033447,0.549973726272583,-0.5573301315307617,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,72,3,Tongue,3,Tongue,3,Tongue,3.8728582859039307,2.640014171600342,-1.2328441143035889,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,73,3,Tongue,0,Left_Hand,0,Left_Hand,-1.3984062671661377,-2.3227460384368896,-0.924339771270752,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,74,1,Right_Hand,2,Feet,2,Feet,-0.8594599962234497,-0.9756385684013367,-0.11617857217788696,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,75,0,Left_Hand,2,Feet,2,Feet,-1.4365711212158203,-1.1982108354568481,0.23836028575897217,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,76,1,Right_Hand,1,Right_Hand,1,Right_Hand,2.6404263973236084,2.1588127613067627,-0.4816136360168457,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,77,2,Feet,2,Feet,2,Feet,0.502124547958374,0.9632672071456909,0.4611426591873169,True,True,1,1,Correct,Correct,Correct_to_Correct
A08,78,2,Feet,3,Tongue,3,Tongue,-2.6124300956726074,-1.898823618888855,0.7136064767837524,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,79,2,Feet,3,Tongue,3,Tongue,-3.9921743869781494,-2.8098230361938477,1.1823513507843018,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,80,3,Tongue,1,Right_Hand,1,Right_Hand,-2.022301197052002,-2.5762171745300293,-0.5539159774780273,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,81,2,Feet,0,Left_Hand,0,Left_Hand,-2.7608845233917236,-3.078505754470825,-0.31762123107910156,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,82,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.3935813903808594,1.8675987720489502,0.4740173816680908,True,True,1,2,Correct,Correct,Correct_to_Correct
A08,83,3,Tongue,1,Right_Hand,2,Feet,-6.755424499511719,-6.806507587432861,-0.05108308792114258,False,False,1,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,84,1,Right_Hand,1,Right_Hand,2,Feet,0.6573662757873535,-0.20523929595947266,-0.8626055717468262,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A08,85,2,Feet,1,Right_Hand,1,Right_Hand,-0.22252866625785828,-0.09740239381790161,0.12512627243995667,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,86,2,Feet,1,Right_Hand,1,Right_Hand,-0.6792792677879333,-0.328615665435791,0.35066360235214233,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,87,1,Right_Hand,1,Right_Hand,1,Right_Hand,3.524155378341675,2.070948839187622,-1.4532065391540527,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,88,2,Feet,0,Left_Hand,0,Left_Hand,-0.918532133102417,-0.6695060729980469,0.24902606010437012,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,89,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.192840337753296,1.7442409992218018,0.5514006614685059,True,True,1,1,Correct,Correct,Correct_to_Correct
A08,90,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.2178916931152344,2.009204626083374,-0.20868706703186035,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,91,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.14599347114563,2.6003637313842773,0.45437026023864746,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,92,3,Tongue,3,Tongue,3,Tongue,7.519530773162842,6.47004508972168,-1.049485683441162,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,93,1,Right_Hand,1,Right_Hand,1,Right_Hand,2.8757801055908203,2.1245391368865967,-0.7512409687042236,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,94,0,Left_Hand,0,Left_Hand,0,Left_Hand,5.765684127807617,5.23052978515625,-0.5351543426513672,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,95,2,Feet,2,Feet,2,Feet,1.2541651725769043,1.0928175449371338,-0.1613476276397705,True,True,0,0,Correct,Correct,Correct_to_Correct
A08,96,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.5063283443450928,0.48932838439941406,-1.0169999599456787,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,97,2,Feet,2,Feet,2,Feet,0.8576679229736328,1.8287625312805176,0.9710946083068848,True,True,3,0,Correct,Correct,Correct_to_Correct
A08,98,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.8717145919799805,1.3401265144348145,-0.531588077545166,True,True,0,0,Correct,Correct,Correct_to_Correct
A08,99,3,Tongue,3,Tongue,3,Tongue,0.4200328588485718,0.08752965927124023,-0.33250319957733154,True,True,1,1,Correct,Correct,Correct_to_Correct
A08,100,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.8034337759017944,1.6641731262207031,-0.1392606496810913,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,101,2,Feet,0,Left_Hand,0,Left_Hand,-2.000807762145996,-1.3498914241790771,0.650916337966919,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,102,2,Feet,0,Left_Hand,0,Left_Hand,-0.7472960948944092,-0.3381810188293457,0.4091150760650635,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,103,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.5212435722351074,1.9406437873840332,-0.5805997848510742,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,104,2,Feet,1,Right_Hand,1,Right_Hand,-1.4991962909698486,-1.2151055335998535,0.2840907573699951,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,105,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.13771331310272217,0.43844783306121826,0.3007345199584961,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,106,3,Tongue,3,Tongue,3,Tongue,1.082789659500122,1.3291921615600586,0.24640250205993652,True,True,0,0,Correct,Correct,Correct_to_Correct
A08,107,3,Tongue,3,Tongue,2,Feet,0.6334730982780457,-0.24027568101882935,-0.873748779296875,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A08,108,3,Tongue,3,Tongue,3,Tongue,2.274951219558716,1.0092586278915405,-1.2656925916671753,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,109,2,Feet,2,Feet,2,Feet,2.4012324810028076,2.7709033489227295,0.3696708679199219,True,True,0,0,Correct,Correct,Correct_to_Correct
A08,110,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.95413875579834,2.4870870113372803,-0.46705174446105957,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,111,3,Tongue,3,Tongue,0,Left_Hand,0.1526491641998291,-0.14626890420913696,-0.29891806840896606,True,False,0,0,Correct,Incorrect,Correct_to_Incorrect
A08,112,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.2348201274871826,1.0708532333374023,-0.16396689414978027,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,113,1,Right_Hand,2,Feet,2,Feet,-0.17045772075653076,-0.6502002477645874,-0.47974252700805664,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,114,0,Left_Hand,0,Left_Hand,0,Left_Hand,3.151127338409424,2.5816807746887207,-0.5694465637207031,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,115,2,Feet,2,Feet,2,Feet,0.8756124973297119,0.80525803565979,-0.07035446166992188,True,True,1,1,Correct,Correct,Correct_to_Correct
A08,116,1,Right_Hand,1,Right_Hand,1,Right_Hand,4.00321626663208,3.1486198902130127,-0.8545963764190674,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,117,0,Left_Hand,0,Left_Hand,0,Left_Hand,3.5368547439575195,2.364410877227783,-1.1724438667297363,True,True,3,2,Correct,Correct,Correct_to_Correct
A08,118,2,Feet,1,Right_Hand,1,Right_Hand,-1.3217732906341553,-0.6070880889892578,0.7146852016448975,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,119,2,Feet,2,Feet,2,Feet,1.3429064750671387,1.4780986309051514,0.1351921558380127,True,True,0,0,Correct,Correct,Correct_to_Correct
A08,120,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.3144640922546387,2.146557092666626,-0.1679069995880127,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,121,2,Feet,0,Left_Hand,2,Feet,-0.053472548723220825,0.29147693514823914,0.34494948387145996,False,True,0,0,Incorrect,Correct,Incorrect_to_Correct
A08,122,3,Tongue,3,Tongue,3,Tongue,5.511361122131348,5.030668258666992,-0.48069286346435547,True,True,1,1,Correct,Correct,Correct_to_Correct
A08,123,3,Tongue,0,Left_Hand,0,Left_Hand,-3.2380104064941406,-3.5753612518310547,-0.33735084533691406,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,124,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.10461300611495972,0.06061917543411255,-0.04399383068084717,True,True,2,0,Correct,Correct,Correct_to_Correct
A08,125,0,Left_Hand,0,Left_Hand,0,Left_Hand,3.5213656425476074,3.0702216625213623,-0.4511439800262451,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,126,1,Right_Hand,0,Left_Hand,0,Left_Hand,-0.192724347114563,-0.7061558961868286,-0.5134315490722656,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,127,3,Tongue,3,Tongue,3,Tongue,2.4246115684509277,2.059185266494751,-0.36542630195617676,True,True,1,1,Correct,Correct,Correct_to_Correct
A08,128,1,Right_Hand,1,Right_Hand,1,Right_Hand,3.953933000564575,3.9110538959503174,-0.04287910461425781,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,129,3,Tongue,3,Tongue,3,Tongue,3.521334409713745,2.2548747062683105,-1.2664597034454346,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,130,2,Feet,2,Feet,2,Feet,0.4124467968940735,0.5768598318099976,0.16441303491592407,True,True,0,0,Correct,Correct,Correct_to_Correct
A08,131,1,Right_Hand,1,Right_Hand,2,Feet,0.1808546781539917,-0.09650218486785889,-0.2773568630218506,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A08,132,1,Right_Hand,1,Right_Hand,1,Right_Hand,5.94202995300293,5.86599063873291,-0.07603931427001953,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,133,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.7985125184059143,0.3176566958427429,-0.4808558225631714,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,134,2,Feet,0,Left_Hand,0,Left_Hand,-1.9232224225997925,-1.579695701599121,0.3435267210006714,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,135,3,Tongue,3,Tongue,3,Tongue,3.167512893676758,2.885188341140747,-0.28232455253601074,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,136,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.7811944484710693,3.442859172821045,0.6616647243499756,True,True,1,1,Correct,Correct,Correct_to_Correct
A08,137,1,Right_Hand,1,Right_Hand,0,Left_Hand,0.0659785270690918,-0.5113202333450317,-0.5772987604141235,True,False,2,0,Correct,Incorrect,Correct_to_Incorrect
A08,138,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.7679964303970337,0.6990689039230347,-0.06892752647399902,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,139,2,Feet,2,Feet,2,Feet,0.5634558200836182,0.43847548961639404,-0.12498033046722412,True,True,0,0,Correct,Correct,Correct_to_Correct
A08,140,2,Feet,2,Feet,2,Feet,0.3616792559623718,0.3779168725013733,0.016237616539001465,True,True,1,1,Correct,Correct,Correct_to_Correct
A08,141,3,Tongue,3,Tongue,3,Tongue,1.8439176082611084,1.519273042678833,-0.3246445655822754,True,True,1,1,Correct,Correct,Correct_to_Correct
A08,142,0,Left_Hand,0,Left_Hand,0,Left_Hand,3.4398281574249268,2.8743908405303955,-0.5654373168945312,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,143,2,Feet,3,Tongue,1,Right_Hand,-0.8126319646835327,-0.859349250793457,-0.046717286109924316,False,False,3,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,144,1,Right_Hand,1,Right_Hand,1,Right_Hand,2.651501178741455,1.185021162033081,-1.466480016708374,True,True,2,0,Correct,Correct,Correct_to_Correct
A08,145,3,Tongue,3,Tongue,3,Tongue,1.3123770952224731,0.8710578083992004,-0.4413192868232727,True,True,1,2,Correct,Correct,Correct_to_Correct
A08,146,3,Tongue,3,Tongue,3,Tongue,0.296791672706604,0.15152955055236816,-0.14526212215423584,True,True,1,1,Correct,Correct,Correct_to_Correct
A08,147,3,Tongue,1,Right_Hand,1,Right_Hand,-3.8217434883117676,-4.176300048828125,-0.3545565605163574,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,148,1,Right_Hand,2,Feet,2,Feet,-1.400719404220581,-1.7527120113372803,-0.3519926071166992,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,149,0,Left_Hand,0,Left_Hand,0,Left_Hand,4.4268975257873535,4.10141134262085,-0.3254861831665039,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,150,2,Feet,2,Feet,2,Feet,0.020058393478393555,0.10839223861694336,0.0883338451385498,True,True,0,0,Correct,Correct,Correct_to_Correct
A08,151,1,Right_Hand,1,Right_Hand,1,Right_Hand,6.345954895019531,6.219542503356934,-0.12641239166259766,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,152,3,Tongue,3,Tongue,3,Tongue,0.45596790313720703,0.014381885528564453,-0.4415860176086426,True,True,1,1,Correct,Correct,Correct_to_Correct
A08,153,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.5342354774475098,0.24345159530639648,-0.2907838821411133,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,154,3,Tongue,1,Right_Hand,1,Right_Hand,-1.4912753105163574,-1.791332483291626,-0.30005717277526855,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,155,2,Feet,2,Feet,2,Feet,2.0849554538726807,1.6407535076141357,-0.4442019462585449,True,True,1,0,Correct,Correct,Correct_to_Correct
A08,156,1,Right_Hand,1,Right_Hand,1,Right_Hand,5.574730396270752,5.499925136566162,-0.07480525970458984,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,157,3,Tongue,3,Tongue,2,Feet,0.8237099647521973,-0.5146587491035461,-1.3383687138557434,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A08,158,3,Tongue,3,Tongue,3,Tongue,1.7151210308074951,1.0291390419006348,-0.6859819889068604,True,True,1,1,Correct,Correct,Correct_to_Correct
A08,159,0,Left_Hand,2,Feet,2,Feet,-1.61331307888031,-1.3143751621246338,0.29893791675567627,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,160,1,Right_Hand,1,Right_Hand,1,Right_Hand,2.6556339263916016,1.807417869567871,-0.8482160568237305,True,True,0,0,Correct,Correct,Correct_to_Correct
A08,161,1,Right_Hand,2,Feet,2,Feet,-0.20398259162902832,-1.1041070222854614,-0.9001244306564331,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,162,2,Feet,0,Left_Hand,0,Left_Hand,-0.9920217990875244,-0.5184459686279297,0.4735758304595947,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,163,3,Tongue,3,Tongue,1,Right_Hand,0.2902066707611084,-0.7405070066452026,-1.030713677406311,True,False,1,1,Correct,Incorrect,Correct_to_Incorrect
A08,164,1,Right_Hand,1,Right_Hand,1,Right_Hand,2.0142579078674316,2.1977779865264893,0.18352007865905762,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,165,0,Left_Hand,0,Left_Hand,0,Left_Hand,5.650151252746582,4.812452793121338,-0.8376984596252441,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,166,3,Tongue,3,Tongue,3,Tongue,2.971701145172119,2.971224784851074,-0.0004763603210449219,True,True,1,1,Correct,Correct,Correct_to_Correct
A08,167,1,Right_Hand,1,Right_Hand,1,Right_Hand,3.488054037094116,2.608137369155884,-0.8799166679382324,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,168,0,Left_Hand,0,Left_Hand,2,Feet,0.9862900376319885,-0.37359535694122314,-1.3598853945732117,True,False,2,2,Correct,Incorrect,Correct_to_Incorrect
A08,169,2,Feet,0,Left_Hand,0,Left_Hand,-0.860983669757843,-1.2618248462677002,-0.4008411765098572,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A08,170,1,Right_Hand,1,Right_Hand,1,Right_Hand,3.2465786933898926,2.60598087310791,-0.6405978202819824,True,True,2,2,Correct,Correct,Correct_to_Correct
A08,171,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.6156724095344543,0.20760810375213623,-0.4080643057823181,True,True,0,0,Correct,Correct,Correct_to_Correct
